"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-1"	"za:saha"	"93-J-0-1"	"93"	"J"	"0"	"1"	102	"Training"	7	6	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-1"	"fashava"	"93-C-30-1"	"93"	"C"	"30"	"1"	103	"Training"	7	7	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-1"	"za:saha"	"111-J-10-3"	"111"	"J"	"10"	"3"	104	"Training"	7	8	"3B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-1"	"fashava"	"144-C-30-3"	"144"	"C"	"30"	"3"	105	"Training"	7	9	"3B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-1"	"za:saha"	"85-J-0-2"	"85"	"J"	"0"	"2"	106	"Training"	7	10	"3B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-1"	"fashava"	"111-C-30-3"	"111"	"C"	"30"	"3"	107	"Training"	7	11	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-1"	"za:saha"	"19-J-10-4"	"19"	"J"	"10"	"4"	108	"Training"	7	12	"3B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-1"	"fashava"	"84-C-20-2"	"84"	"C"	"20"	"2"	109	"Training"	7	13	"3B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-1"	"za:saha"	"7-J-10-4"	"7"	"J"	"10"	"4"	110	"Training"	7	14	"3B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-1"	"za:saha"	"71-J-0-1"	"71"	"J"	"0"	"1"	111	"Training"	7	15	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-1"	"fashava"	"7-C-20-4"	"7"	"C"	"20"	"4"	112	"Training"	7	16	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-1"	"fashava"	"71-C-30-1"	"71"	"C"	"30"	"1"	113	"Training"	8	1	"3B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-1"	"za:saha"	"144-J-10-3"	"144"	"J"	"10"	"3"	114	"Training"	8	2	"3B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-1"	"za:saha"	"84-J-0-2"	"84"	"J"	"0"	"2"	115	"Training"	8	3	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
